X,Y,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId
-71.911232,42.041393,Dollar Tree 7397,4 Airport Rd,,Dudley,MA,01571,5947,WORCESTER,-71.911232,42.041393,12075
-71.890923,42.043205,Kwik Stop,55 Schofield Ave,,Dudley,MA,01571,3443,WORCESTER,-71.890923,42.043205,12076
-71.891022,42.04213,State Line Farms,59 Schofield Ave,,Dudley,MA,01571,3443,WORCESTER,-71.891022,42.04213,12077
-70.936279,41.643791,Payless Convenience Store,274 Cedar St,,New Bedford,MA,02740,4560,BRISTOL,-70.936279,41.643791,12125
-71.352402,42.302128,Well Come Asian Market,4 Wethersfield Road,,Natick,MA,01760,,MIDDLESEX,-71.352402,42.302128,12128
-71.347313,42.281902,Honey Farms 3815,61 S Main St,,Natick,MA,01760,4948,MIDDLESEX,-71.347313,42.281902,12135
-70.931953,41.613503,M & M Convenience,30 Rockdale Ave,,New Bedford,MA,02740,1071,BRISTOL,-70.931953,41.613503,12136
-71.334129,42.30315,Speedway 2507,207 Worcester St,,Natick,MA,01760,2249,MIDDLESEX,-71.334129,42.30315,12144
-70.932564,41.624073,Talho Portugues (the Butcher Shop),123 Dartmouth St,,New Bedford,MA,02740,3103,BRISTOL,-70.932564,41.624073,12145
-71.341927,42.284843,7-Eleven 37418H,54-58 East Central Street,,Natick,MA,01760,,MIDDLESEX,-71.341927,42.284843,12153
-71.335587,42.302601,Speedway 2434,230 Worcester St,,Natick,MA,01760,1825,MIDDLESEX,-71.335587,42.302601,12258
-73.160835,42.5672,Dollar General Store 17051,236 North St,,Cheshire,MA,01225,9659,BERKSHIRE,-73.160835,42.5672,12415
-73.163055,42.565983,Convenience Plus 3705,173 North St,,Cheshire,MA,01225,9646,BERKSHIRE,-73.163055,42.565983,12416
-71.379501,42.303932,ALDI 73113,321 Speen St,,Natick,MA,01760,1506,MIDDLESEX,-71.379501,42.303932,12484
-71.385048,42.299274,Wegmans 132,1245 Worcester St,,Natick,MA,01760,1515,MIDDLESEX,-71.385048,42.299274,12485
-71.462143,42.114723,Walmart  1918,250 Hartford Ave,,Bellingham,MA,02019,3000,NORFOLK,-71.462143,42.114723,12491
-71.496681,42.018372,Stop & Shop 430,70 Pulaski Blvd,,Bellingham,MA,02019,2717,NORFOLK,-71.496681,42.018372,12496
-71.461716,42.114845,Whole Foods Market 10091,255 Hartford Ave,,Bellingham,MA,02019,3007,NORFOLK,-71.461716,42.114845,12501
-71.484055,42.054012,Penguin Convenience Store,829 S Main St,,Bellingham,MA,02019,1852,NORFOLK,-71.484055,42.054012,12507
-71.488861,42.0261,Vb Variety,417 Pulaski Blvd,,Bellingham,MA,02019,2002,NORFOLK,-71.488861,42.0261,12513
-71.476662,42.073986,Bp Bellingham,1052 S Main St,,Bellingham,MA,02019,1702,NORFOLK,-71.476662,42.073986,12598
-71.542938,42.017548,Blackstone Market no,202 Main St,,Blackstone,MA,01504,2235,WORCESTER,-71.542938,42.017548,12646
-71.533852,42.019012,"Jd's Market, Llc",63 Main St,,Blackstone,MA,01504,2330,WORCESTER,-71.533852,42.019012,12647
-71.537148,42.018738,"Rfs Store 116, Inc. 116",114 Main St,,Blackstone,MA,01504,2290,WORCESTER,-71.537148,42.018738,12648
-70.935211,41.625862,Murphys Mini-market Llc,282 Allen St,,New Bedford,MA,02740,3327,BRISTOL,-70.935211,41.625862,12930
-70.955231,41.656685,Hathaway Irving,380 Hathaway Rd,,New Bedford,MA,02740,1912,BRISTOL,-70.955231,41.656685,12931
-70.929222,41.65099,Giammalvo's Market,1914 Purchase St,,New Bedford,MA,02740,6854,BRISTOL,-70.929222,41.65099,12932
-70.928131,41.646515,Jayshiv Corp,1575 Purchase St,,New Bedford,MA,02740,6817,BRISTOL,-70.928131,41.646515,12933
-70.935608,41.649311,Lucky 7 Mini Mart,701 Cottage St,,New Bedford,MA,02740,5546,BRISTOL,-70.935608,41.649311,12934
-71.356766,42.30043,Stop & Shop 006,829 Worcester St,Ste 1,Natick,MA,01760,2076,MIDDLESEX,-71.356766,42.30043,12940
-71.35952,42.297806,7-eleven 34390C,172 N Main St,,Natick,MA,01760,2021,MIDDLESEX,-71.35952,42.297806,12941
-71.380196,42.283062,J & D Convenient Store,179 W Central St,,Natick,MA,01760,4166,MIDDLESEX,-71.380196,42.283062,12942
-71.361069,42.302235,DOLLARTREE 7917,219 N Main St,,Natick,MA,01760,1140,MIDDLESEX,-71.361069,42.302235,12943
-71.376579,42.278152,DAILY MART,2 MILL ST,,NATICK,MA,01760,,MIDDLESEX,-71.376579,42.278152,12952
-71.375862,42.282616,CVS Pharmacy  2125,137 W Central St,,Natick,MA,01760,4310,MIDDLESEX,-71.375862,42.282616,12953
-70.932579,41.613735,"Seabra Foods V, Inc.",41 Rockdale Ave,,New Bedford,MA,02740,1072,BRISTOL,-70.932579,41.613735,13025
-71.287964,42.623718,ECONO MART,1280 Lawrence St,,Lowell,MA,01852,5534,MIDDLESEX,-71.287964,42.623718,13110
-71.301788,42.640831,SILVA'S MINI MARKET,40 Perry St,,Lowell,MA,01852,2307,MIDDLESEX,-71.301788,42.640831,13111
-71.312157,42.640652,Los Hermanos Market,206 Middlesex St,,Lowell,MA,01852,2127,MIDDLESEX,-71.312157,42.640652,13112
-71.306412,42.626209,Rosenbloom Groceries,1088 Gorham St,,Lowell,MA,01852,5017,MIDDLESEX,-71.306412,42.626209,13113
-71.308334,42.639469,Jay's Food Mart,166 Gorham St,,Lowell,MA,01852,3302,MIDDLESEX,-71.308334,42.639469,13114
-71.312508,42.641392,The Farm Market At Mill No. 5,250 Jackson St,Apt 401,Lowell,MA,01852,2168,MIDDLESEX,-71.312508,42.641392,13115
-71.307602,42.645718,Kennedys Butter & Eggs Store,13 Merrimack St,,Lowell,MA,01852,1721,MIDDLESEX,-71.307602,42.645718,13116
-71.304832,42.641563,Foodland International,123 Church St,,Lowell,MA,01852,2623,MIDDLESEX,-71.304832,42.641563,13117
-71.317505,42.623898,Target 2480,199 Plain St,Ste 1,Lowell,MA,01852,5132,MIDDLESEX,-71.317505,42.623898,13118
-71.308777,42.634308,A & R African & International Food,558 Gorham St,,Lowell,MA,01852,4000,MIDDLESEX,-71.308777,42.634308,13119
-70.930817,41.637535,County General Convenience,518 County St,,New Bedford,MA,02740,5118,BRISTOL,-70.930817,41.637535,13140
-70.920143,41.622963,Racing Mart,56 Potomska St,,New Bedford,MA,02740,5721,BRISTOL,-70.920143,41.622963,13148
-70.949226,41.648369,Hari Mart,330 Hathaway Blvd,,New Bedford,MA,02740,2932,BRISTOL,-70.949226,41.648369,13156
-70.929993,41.626362,Petro Mart 2 Inc,258 Orchard St,,New Bedford,MA,02740,3273,BRISTOL,-70.929993,41.626362,13157
-70.951256,41.642097,Grace Corner Mini Mart,997 Rockdale Ave,,New Bedford,MA,02740,2714,BRISTOL,-70.951256,41.642097,13158
-70.955978,41.636349,WALGREENS 06850,1103 Kempton St,,New Bedford,MA,02740,1530,BRISTOL,-70.955978,41.636349,13159
-70.950005,41.63562,Speedway 2473,929 Kempton St,,New Bedford,MA,02740,1519,BRISTOL,-70.950005,41.63562,13160
-70.919197,41.625168,PRICERITE OF SOUTH NEW BEDFORD 306,39 South St,,New Bedford,MA,02740,7222,BRISTOL,-70.919197,41.625168,13161
-70.920212,41.654003,Kylers Catch,2 Washburn St,,New Bedford,MA,02740,7336,BRISTOL,-70.920212,41.654003,13162
-70.925995,41.634796,Family Dollar 6146,771 Purchase St,,New Bedford,MA,02740,6343,BRISTOL,-70.925995,41.634796,13163
-70.926025,41.635509,Rite Aid 10205,824 Purchase St,,New Bedford,MA,02740,6232,BRISTOL,-70.926025,41.635509,13164
-70.956322,41.636395,CVS PHARMACY 685,1145 Kempton St,,New Bedford,MA,02740,1531,BRISTOL,-70.956322,41.636395,13165
-70.949036,41.63599,CUMBERLAND FARMS  2277,810 Rockdale Ave,,New Bedford,MA,02740,2761,BRISTOL,-70.949036,41.63599,13166
-70.928772,41.649643,EZ CONVENIENCE & GAS,1800 Purchase St,,New Bedford,MA,02740,6809,BRISTOL,-70.928772,41.649643,13167
-70.927536,41.638538,Walgreens 3090,838 Pleasant St,,New Bedford,MA,02740,6642,BRISTOL,-70.927536,41.638538,13168
-71.068527,42.347404,CVS PHARMACY  3307,400 Tremont St,,Boston,MA,02116,6309,SUFFOLK,-71.068527,42.347404,13524
-71.082466,42.349777,"Deluca's Market, Back Bay",239 Newbury St,,Boston,MA,02116,2494,SUFFOLK,-71.082466,42.349777,13527
-71.225731,42.349701,CVS Pharmacy Inc. 46,999 Watertown St,,West Newton,MA,02465,2130,MIDDLESEX,-71.225731,42.349701,13694
-71.230209,42.350594,Newton Farmers Market/Elm St,Elm St,,Newton,MA,02465,,MIDDLESEX,-71.230209,42.350594,13695
-71.219322,42.349575,Trader Joe's 509,1121 Washington St,,West Newton,MA,02465,2149,MIDDLESEX,-71.219322,42.349575,13696
-70.939857,41.636433,Bizarro Foodmart,554 Kempton St,,New Bedford,MA,02740,3854,BRISTOL,-70.939857,41.636433,13736
-71.458382,42.119144,Nouria 300 Hartford Avenue 1174,300 Hartford Ave,,Bellingham,MA,02019,3000,NORFOLK,-71.458382,42.119144,14180
-71.475876,42.088715,Nouria 18 North Main Street 1173,18 N Main St,,Bellingham,MA,02019,1550,NORFOLK,-71.475876,42.088715,14181
-71.491051,42.024506,Nosso Sabor Brazilian Market,330 Pulaski Blvd,,Bellingham,MA,02019,2043,NORFOLK,-71.491051,42.024506,14182
-71.491669,42.023979,Rusty Lantern Market 310,310 Pulaski Blvd,,Bellingham,MA,02019,2422,NORFOLK,-71.491669,42.023979,14183
-71.490318,42.024982,CVS 316,370 Pulaski Blvd,,Bellingham,MA,02019,2043,NORFOLK,-71.490318,42.024982,14184
-71.474747,42.089626,Family Dollar 12658,15 N Main St,,Bellingham,MA,02019,1548,NORFOLK,-71.474747,42.089626,14185
-71.491051,42.024506,Brasil Total,330 Pulaski Blvd,,Bellingham,MA,02019,2043,NORFOLK,-71.491051,42.024506,14186
-71.492126,42.022999,Cumberland Farms 6755,297 Pulaski Blvd,,Bellingham,MA,02019,2425,NORFOLK,-71.492126,42.022999,14187
-71.496895,42.018219,Dollar Tree 5505,50 Pulaski Blvd,,Bellingham,MA,02019,2717,NORFOLK,-71.496895,42.018219,14188
-71.453239,42.083576,Rapid Refill 123,207 Mechanic St,,Bellingham,MA,02019,1619,NORFOLK,-71.453239,42.083576,14189
-71.46125,42.115219,MARKET BASKET 54,274 Hartford Ave,,Bellingham,MA,02019,3000,NORFOLK,-71.46125,42.115219,14190
-71.4739,42.086357,Walgreens 10268,20 Mechanic St,,Bellingham,MA,02019,1688,NORFOLK,-71.4739,42.086357,14191
-71.448074,42.132355,"Cumberland Farms, Inc 0110",459 Hartford Ave,,Bellingham,MA,02019,1216,NORFOLK,-71.448074,42.132355,14192
-71.470734,42.114033,Speedway 2475,199 Hartford Ave,,Bellingham,MA,02019,3001,NORFOLK,-71.470734,42.114033,14193
-71.493958,42.021179,Hilltop Farms,201 Pulaski Blvd,,Bellingham,MA,02019,2400,NORFOLK,-71.493958,42.021179,14194
-72.476402,42.148857,Big Y Express 094,1993 Boston Rd,,Wilbraham,MA,01095,1103,HAMPDEN,-72.476402,42.148857,14515
-72.44368,42.149376,"Cumberland Farms, Inc. 6768",105 POST OFFICE PARK,,WILBRAHAM,MA,01095,,HAMPDEN,-72.44368,42.149376,14516
-72.430244,42.151142,BD Mart,2701 Boston Rd,,Wilbraham,MA,01095,1875,HAMPDEN,-72.430244,42.151142,14517
-72.423668,42.153275,Wilbraham F.l. Roberts 04071,2788 Boston Rd,,Wilbraham,MA,01095,1835,HAMPDEN,-72.423668,42.153275,14518
-72.431343,42.122494,Main Street Mart,461 Main St,,Wilbraham,MA,01095,1691,HAMPDEN,-72.431343,42.122494,14519
-72.478844,42.148689,Bimbo Bakeries 8814,1968 Boston Rd,,Wilbraham,MA,01095,1003,HAMPDEN,-72.478844,42.148689,14520
-72.476875,42.149097,CVS PHARMACY  2566,1990 Boston Rd,,Wilbraham,MA,01095,1102,HAMPDEN,-72.476875,42.149097,14521
-72.471359,42.150055,Big Y World Class Market 86,2035 Boston Rd,,Wilbraham,MA,01095,,HAMPDEN,-72.471359,42.150055,14522
-72.497826,42.114983,Walgreens 2311,1919 Wilbraham Rd,,Springfield,MA,01129,1822,HAMPDEN,-72.497826,42.114983,14523
-72.494781,42.14151,Walgreens 05445,1440 Boston Rd,,Springfield,MA,01129,1128,HAMPDEN,-72.494781,42.14151,14524
-72.489044,42.142944,Stop & Shop 404,1600 Boston Rd,,Springfield,MA,01129,1141,HAMPDEN,-72.489044,42.142944,14525
-72.498131,42.115677,Pride 623,1225 Parker St,,Springfield,MA,01129,1000,HAMPDEN,-72.498131,42.115677,14526
-72.497253,42.139778,DOLLARTREE 3541,510 Parker St,,Springfield,MA,01129,1069,HAMPDEN,-72.497253,42.139778,14527
-72.482788,42.146179,Trijal & Aashi Llc,1828 Boston Rd,,Springfield,MA,01129,1105,HAMPDEN,-72.482788,42.146179,14528
-72.48848,42.14502,Ocean State Job Lot 258,1686 Boston Rd,,Springfield,MA,01129,1153,HAMPDEN,-72.48848,42.14502,14529
-72.498497,42.11451,CVS Pharmacy 1157,1242 Parker St,,Springfield,MA,01129,1006,HAMPDEN,-72.498497,42.11451,14530
-72.498741,42.116459,Family Dollar Store 5705,1201 Parker St,,Springfield,MA,01129,1031,HAMPDEN,-72.498741,42.116459,14531
-72.496498,42.11441,Fresh Acres Market 16,1941 Wilbraham Rd,,Springfield,MA,01129,1822,HAMPDEN,-72.496498,42.11441,14532
-71.066689,42.351528,7-eleven 32480C,8 Park Plz,,Boston,MA,02116,3952,SUFFOLK,-71.066689,42.351528,14762
-71.076103,42.346798,Richdale Food Shops 110,130 Dartmouth St,,Boston,MA,02116,5118,SUFFOLK,-71.076103,42.346798,14763
-71.067398,42.351292,CVS Pharmacy CVS11201,191 Stuart St,,Boston,MA,02116,5411,SUFFOLK,-71.067398,42.351292,14764
-71.079948,42.34938,7-Eleven 37344J,717 Boylston St,,Boston,MA,02116,2603,SUFFOLK,-71.079948,42.34938,14765
-71.081039,42.344833,7-eleven 32463E,252 W Newton St,Ste 1,Boston,MA,02116,6498,SUFFOLK,-71.081039,42.344833,14766
-71.082657,42.348705,Walgreens 02933,841 Boylston St,,Boston,MA,02116,2601,SUFFOLK,-71.082657,42.348705,14767
-71.077354,42.350075,Copley Square Farmers Mkt/Fed of MA FM,"Saint James, Dartmouth & Boylston Sts",Copley Square,Boston,MA,02116,5017,SUFFOLK,-71.077354,42.350075,14768
-71.070564,42.34642,OKLA Corporation DBA/ 7 Eleven #32457D 32457D,55 Berkeley St,,Boston,MA,02116,6202,SUFFOLK,-71.070564,42.34642,14769
-71.07695,42.350258,CVS Pharmacy 1217,587 Boylston St,,Boston,MA,02116,3601,SUFFOLK,-71.07695,42.350258,14770
-71.081932,42.349712,CVS Pharmacy 1206,240 Newbury St,Ste 2,Boston,MA,02116,2580,SUFFOLK,-71.081932,42.349712,14771
-71.073792,42.347042,CVS Pharmacy 8972,285 Columbus Ave,Ste 1,Boston,MA,02116,5333,SUFFOLK,-71.073792,42.347042,14772
-71.077431,42.350384,7-Eleven 32466B,261 Dartmouth St,,Boston,MA,02116,3517,SUFFOLK,-71.077431,42.350384,14773
-71.578972,42.341347,Lakeside Shell 4,413 Lakeside Ave,,Marlborough,MA,01752,4558,MIDDLESEX,-71.578972,42.341347,15001
-71.555374,42.3475,Vista Hermosa Market Inc,68 Mechanic St,,Marlborough,MA,01752,4408,MIDDLESEX,-71.555374,42.3475,15002
-71.562378,42.34446,Emanuel Mini Market,512 Lincoln St,,Marlborough,MA,01752,2087,MIDDLESEX,-71.562378,42.34446,15003
-71.516785,42.348892,"Colbea Enterprises, LLC. 58",342 Boston Post Rd E,,Marlborough,MA,01752,3602,MIDDLESEX,-71.516785,42.348892,15004
-71.499687,42.349007,Dollar Tree 5929,771 Boston Post Rd E,Ste 12,Marlborough,MA,01752,3759,MIDDLESEX,-71.499687,42.349007,15005
-71.503929,42.350342,Alltown Fresh Marlborough 2722,656 Boston Post Rd,,Marlborough,MA,01752,,MIDDLESEX,-71.503929,42.350342,15006
-71.545128,42.344959,Dollar Tree 7697,75 S Bolton St,,Marlborough,MA,01752,,MIDDLESEX,-71.545128,42.344959,15007
-71.507591,42.348213,New Capital Farms Convenience Store,554 Boston Post Rd E,,Marlborough,MA,01752,3730,MIDDLESEX,-71.507591,42.348213,15008
-71.541687,42.335724,Ez Mart Marlborough,323 Maple St,,Marlborough,MA,01752,3294,MIDDLESEX,-71.541687,42.335724,15009
-71.561996,42.348736,Honey Farms 3814,168 Pleasant St,,Marlborough,MA,01752,1117,MIDDLESEX,-71.561996,42.348736,15010
-71.549538,42.346622,Marlborough Family Meat Market Inc,192 Main St,,Marlborough,MA,01752,3807,MIDDLESEX,-71.549538,42.346622,15011
-71.506737,42.348858,Brasileirinho Market Inc,581 Boston Post Rd,,Marlborough,MA,01752,,MIDDLESEX,-71.506737,42.348858,15012
-71.529671,42.351585,Post Road Pantry,21 Boston Post Rd E,,Marlborough,MA,01752,3501,MIDDLESEX,-71.529671,42.351585,15013
-71.506264,42.349236,Target 2570,605 Boston Post Rd E,,Marlborough,MA,01752,3702,MIDDLESEX,-71.506264,42.349236,15014
-71.590218,42.338875,Dollar Tree 3256,193 Boston Post Rd W,,Marlborough,MA,01752,1840,MIDDLESEX,-71.590218,42.338875,15015
-71.566589,42.353985,Pleasant Street General Store,354 Pleasant St,,Marlborough,MA,01752,7204,MIDDLESEX,-71.566589,42.353985,15016
-71.560402,42.347057,Chestnut Convenience Store 479,87 Chestnut St,,Marlborough,MA,01752,2162,MIDDLESEX,-71.560402,42.347057,15017
-71.606033,42.359127,Target 1516,423 Donald Lynch Blvd,,Marlborough,MA,01752,4709,MIDDLESEX,-71.606033,42.359127,15018
-71.862946,42.045456,Energy North 2123,144 Thompson Rd,,Webster,MA,01570,2036,WORCESTER,-71.862946,42.045456,15025
-71.866096,42.058998,Big Lots 4669,116 E Main St,,Webster,MA,01570,1712,WORCESTER,-71.866096,42.058998,15026
-71.839859,42.053947,Honey Farms 3827,188 Gore Rd,,Webster,MA,01570,6814,WORCESTER,-71.839859,42.053947,15027
-71.863174,42.05764,Delray Doc's Fruit And Deli,31 Thompson Rd,,Webster,MA,01570,1419,WORCESTER,-71.863174,42.05764,15028
-71.872299,42.056454,Orawa Bakery & Delicatessen,60 E Main St,,Webster,MA,01570,2348,WORCESTER,-71.872299,42.056454,15029
-71.865814,42.059155,CVS 498,118 E Main St,,Webster,MA,01570,1712,WORCESTER,-71.865814,42.059155,15030
-71.880127,42.050232,Jimmys Convenience,421 S Main St,,Webster,MA,01570,2221,WORCESTER,-71.880127,42.050232,15031
-71.878197,42.058102,Gilbert Market,93 N Main St,,Webster,MA,01570,2236,WORCESTER,-71.878197,42.058102,15032
-71.863907,42.063618,Dollar Tree 1330,41 Worcester Rd,,Webster,MA,01570,1624,WORCESTER,-71.863907,42.063618,15033
-71.863548,42.060207,Price Chopper Webster 240,2 Worcester Rd,,Webster,MA,01570,1652,WORCESTER,-71.863548,42.060207,15034
-71.867706,42.058231,Walgreens 01233,100 E Main St,,Webster,MA,01570,1712,WORCESTER,-71.867706,42.058231,15035
-71.865822,42.069275,Family Dollar 4578,70 Worcester Rd,,Webster,MA,01570,,WORCESTER,-71.865822,42.069275,15036
-71.869125,42.057674,Rite Aid 10092,80 E Main St,,Webster,MA,01570,1701,WORCESTER,-71.869125,42.057674,15037
-71.955338,42.175735,Saint Mary & Pope Kyrillos 1,74 Gould Rd,,Charlton,MA,01507,1678,WORCESTER,-71.955338,42.175735,15061
-71.970871,42.137115,Charlton Food Mart N/A,109 Masonic Home Rd,,Charlton,MA,01507,6301,WORCESTER,-71.970871,42.137115,15062
-71.96978,42.138107,Country Farms,57 N Main St,,Charlton,MA,01507,1315,WORCESTER,-71.96978,42.138107,15063
-71.987358,42.145584,Honey Farms 2761,38 Worcester Rd,,Charlton,MA,01507,1377,WORCESTER,-71.987358,42.145584,15064
-71.988861,42.145351,Ed Stearns Dress Meats,27 Worcester Rd,Unit 2,Charlton,MA,01507,1597,WORCESTER,-71.988861,42.145351,15065
-71.967789,42.145252,CVS Pharmacy 38,142 Worcester Rd,,Charlton,MA,01507,1244,WORCESTER,-71.967789,42.145252,15066
-72.284576,42.586807,Walmart 2329,555 E Main St,,Orange,MA,01364,9515,FRANKLIN,-72.284576,42.586807,15067
-71.547264,42.346458,Marlborough Farmers Market,19 Weed St,,Marlborough,MA,01752,2840,MIDDLESEX,-71.547264,42.346458,15323
-71.562279,42.348629,Family Farms 1,162 Pleasant St,,Marlborough,MA,01752,1117,MIDDLESEX,-71.562279,42.348629,15324
-71.541466,42.350746,Marlborough Gulf Express,114 E Main St,,Marlborough,MA,01752,2646,MIDDLESEX,-71.541466,42.350746,15325
-71.554817,42.347469,Juma Grocery & Check Services Llc,55 Mechanic St,,Marlborough,MA,01752,4403,MIDDLESEX,-71.554817,42.347469,15326
-71.546364,42.351685,Fresh Village 011,121 Bolton St,,Marlborough,MA,01752,3930,MIDDLESEX,-71.546364,42.351685,15327
-71.562981,42.344002,Lincoln Mini Market,536 Lincoln St,,Marlborough,MA,01752,4573,MIDDLESEX,-71.562981,42.344002,15328
-71.579193,42.340961,Nouria 410 Lakeside Avenue 1182,410 Lakeside Ave,,Marlborough,MA,01752,4561,MIDDLESEX,-71.579193,42.340961,15329
-71.54287,42.347267,Marlboro Market,1 E Main St,,Marlborough,MA,01752,2605,MIDDLESEX,-71.54287,42.347267,15330
-71.524513,42.348457,Master Cut Meat Market,175 Boston Post Rd E,,Marlborough,MA,01752,3504,MIDDLESEX,-71.524513,42.348457,15331
-71.561996,42.344925,Lopez Express Mini Market,499 Lincoln St,Ste 1,Marlborough,MA,01752,6808,MIDDLESEX,-71.561996,42.344925,15332
-71.55941,42.346306,Marlboro Shell,431 Lincoln St,,Marlborough,MA,01752,2153,MIDDLESEX,-71.55941,42.346306,15333
-71.876793,42.049606,Sunnyside Farms,32 Lake St,,Webster,MA,01570,2642,WORCESTER,-71.876793,42.049606,15392
-72.308479,42.580902,STOP & SAVE,272 S Main St,,Orange,MA,01364,1744,FRANKLIN,-72.308479,42.580902,15629
-72.300018,42.588745,Orange General Store,217 E Main St,,Orange,MA,01364,,FRANKLIN,-72.300018,42.588745,15634
-71.988983,42.145252,Charlton Gas & Market 103,28 Worcester Rd,,Charlton,MA,01507,1390,WORCESTER,-71.988983,42.145252,15785
-71.191032,42.704159,Stop Quick Market,12 Haverhill St,,Methuen,MA,01844,4220,ESSEX,-71.191032,42.704159,16003
-71.201668,42.727119,Methuen Sunoco 013,150 Pelham St,,Methuen,MA,01844,1565,ESSEX,-71.201668,42.727119,16008
-71.215225,42.703186,Lowell Street Superette,466 Lowell St,,Methuen,MA,01844,2285,ESSEX,-71.215225,42.703186,16012
-71.195946,42.720196,Lj Market,135 Lowell St,,Methuen,MA,01844,3696,ESSEX,-71.195946,42.720196,16016
-71.195732,42.720131,Safa Grocery,136 Lowell St,,Methuen,MA,01844,3665,ESSEX,-71.195732,42.720131,16020
-71.184059,42.791985,Rusty Lantern 0005 Llc 0005,5 Ayers Village Rd,,Methuen,MA,01844,1203,ESSEX,-71.184059,42.791985,16024
-71.189819,42.728413,"Liban D'or, LLC",45 Hampshire St,,Methuen,MA,01844,6882,ESSEX,-71.189819,42.728413,16028
-71.140823,42.72636,Hassey's Grocery,235 East St,,Methuen,MA,01844,5463,ESSEX,-71.140823,42.72636,16123
-71.177284,42.720097,Polanco Market,51 Center St,,Methuen,MA,01844,4352,ESSEX,-71.177284,42.720097,16141
-71.179192,42.718227,Carribean Supermarket,4 Broadway,,Methuen,MA,01844,3811,ESSEX,-71.179192,42.718227,16150
-71.131927,42.740578,Dollar Tree 7037,280 Merrimack St,,Methuen,MA,01844,6435,ESSEX,-71.131927,42.740578,16151
-71.195778,42.71917,Quick Stop Ii,155 Lowell St,,Methuen,MA,01844,7012,ESSEX,-71.195778,42.71917,16152
-71.179146,42.718227,Family Dollar Store 11413,2 Broadway,,Methuen,MA,01844,3811,ESSEX,-71.179146,42.718227,16153
-71.184464,42.724812,CVS PHARMACY 615,233 Broadway,,Methuen,MA,01844,3037,ESSEX,-71.184464,42.724812,16154
-71.207779,42.729527,Neighborhood Convenience Market,7 Cross St,,Methuen,MA,01844,1612,ESSEX,-71.207779,42.729527,16155
-71.160049,42.7244,Big Lots 1606,40 Jackson St,,Methuen,MA,01844,,ESSEX,-71.160049,42.7244,16156
-71.164894,42.742077,MARKET BASKET 18,70 Pleasant Valley St,Ste 5,Methuen,MA,01844,7286,ESSEX,-71.164894,42.742077,16157
-71.159981,42.724426,Methuen Market,49 Jackson St,,Methuen,MA,01844,5044,ESSEX,-71.159981,42.724426,16158
